ESTAB,School Name,District,Type,Phase,Year,Total Numbers on Roll,Nursery,Reception,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14
3213,St. Matthew's Bloxam C.Of E. Primary School,Rugby,Primary,Primary,2007,238,33,29,30,26,29,30,32,29,0,0,0,0,0,0,0,0
3213,St. Matthew's Bloxam C.Of E. Primary School,Rugby,Primary,Primary,2008,238,33,30,30,30,26,30,29,30,0,0,0,0,0,0,0,0
3213,St. Matthew's Bloxam C.Of E. Primary School,Rugby,Primary,Primary,2009,240,32,30,30,30,30,29,29,30,0,0,0,0,0,0,0,0
3213,St. Matthew's Bloxam C.Of E. Primary School,Rugby,Primary,Primary,2010,240,33,30,30,30,30,30,27,30,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton and Bedworth,Primary,Primary,2002,327,0,35,24,38,60,45,53,72,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton and Bedworth,Primary,Primary,2003,286,0,25,35,24,48,58,46,50,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton And Bedworth,Primary,Primary,2004,269,0,27,25,31,36,47,53,50,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton And Bedworth,Primary,Primary,2005,247,0,26,28,23,37,37,42,54,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton and Bedworth,Primary,Primary,2006,226,0,27,26,28,29,35,38,43,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton and Bedworth,Primary,Primary,2007,209,0,18,26,24,34,30,33,44,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton and Bedworth,Primary,Primary,2008,199,0,21,23,25,34,32,29,35,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton and Bedworth,Primary,Primary,2009,213,0,34,22,22,39,32,34,30,0,0,0,0,0,0,0,0
2641,St. Michael's C.Of E. Primary School,Nuneaton and Bedworth,Primary,Primary,2010,204,0,20,32,27,25,38,30,32,0,0,0,0,0,0,0,0
3595,"St. Nicholas' C. Of E. Primary School, Alcester",Stratford upon Avon,Primary,Primary,2005,383,0,48,42,42,64,69,65,53,0,0,0,0,0,0,0,0
3595,"St. Nicholas' C. Of E. Primary School, Alcester",Stratford upon Avon,Primary,Primary,2006,386,0,44,49,44,47,65,70,67,0,0,0,0,0,0,0,0
3595,"St. Nicholas' C. Of E. Primary School, Alcester",Stratford upon Avon,Primary,Primary,2007,355,0,35,46,45,46,49,68,66,0,0,0,0,0,0,0,0
3595,"St. Nicholas' C. Of E. Primary School, Alcester",Stratford upon Avon,Primary,Primary,2008,324,0,25,35,47,47,50,51,69,0,0,0,0,0,0,0,0
3595,"St. Nicholas' C. Of E. Primary School, Alcester",Stratford upon Avon,Primary,Primary,2009,312,0,52,26,36,45,47,51,55,0,0,0,0,0,0,0,0
3595,"St. Nicholas' C. Of E. Primary School, Alcester",Stratford on Avon,Primary,Primary,2010,333,0,42,60,28,44,49,53,57,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,1998,339,0,46,45,58,45,50,54,40,1,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,1999,354,0,52,47,46,53,51,52,53,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2000,335,0,32,53,44,45,55,53,53,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2001,346,0,35,40,59,51,50,56,55,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2002,358,0,60,38,41,61,49,52,57,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2003,360,0,59,59,37,42,63,49,50,1,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2004,380,0,60,59,58,42,47,64,50,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2005,394,0,60,60,59,60,44,49,62,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2006,393,0,52,60,58,61,59,51,52,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2007,404,0,57,50,61,59,58,64,55,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2008,404,0,59,57,54,56,58,60,60,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2009,396,0,57,58,56,53,57,54,61,0,0,0,0,0,0,0,0
3146,"St. Nicholas C.Of E. Primary School, Kenilworth",Warwick,Primary,Primary,2010,407,0,59,59,60,55,57,58,59,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,1998,403,0,66,67,66,69,68,67,0,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,1999,464,0,66,67,66,66,65,68,66,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2000,463,0,60,67,66,68,66,67,69,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2001,459,0,60,60,67,66,71,69,65,1,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2002,455,0,60,60,60,67,66,71,71,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2003,451,0,60,60,60,66,69,66,70,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton And Bedworth,Primary,Primary,2004,447,0,60,59,61,64,68,68,67,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton And Bedworth,Primary,Primary,2005,446,0,60,60,62,66,64,67,67,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2006,441,0,59,60,60,65,67,65,65,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2007,444,0,60,60,60,66,66,66,66,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2008,442,0,60,60,60,63,66,68,65,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2009,448,0,60,60,60,66,66,67,69,0,0,0,0,0,0,0,0
3592,St. Nicolas C.Of E. (Voluntary Aided) Primary School,Nuneaton and Bedworth,Primary,Primary,2010,435,0,59,60,60,60,65,65,66,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,1998,166,0,21,41,22,26,34,22,0,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,1999,185,0,24,19,39,24,27,31,21,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2000,209,26,20,24,19,38,22,28,32,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2001,207,26,20,19,27,20,37,27,31,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2002,216,26,29,22,21,30,23,38,27,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2003,231,26,28,30,23,26,32,30,36,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2004,223,26,29,29,30,23,27,30,29,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2005,218,26,28,26,30,28,25,25,30,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2006,218,26,30,29,25,29,29,26,24,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2007,223,21,30,30,29,29,29,30,25,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2008,221,25,26,29,28,28,31,25,29,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2009,213,22,28,27,27,29,23,29,28,0,0,0,0,0,0,0,0
3206,St. Oswald's C.Of E. Primary School,Rugby,Primary,Primary,2010,221,26,27,29,30,27,29,24,29,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,1998,202,0,27,27,27,33,27,32,29,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,1999,196,0,22,30,26,26,32,29,31,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2000,182,0,18,25,31,24,25,31,28,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2001,158,0,12,17,24,28,25,25,27,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2002,159,9,21,12,18,23,28,24,24,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2003,167,21,17,24,13,19,22,26,25,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2004,160,23,25,15,21,12,17,23,24,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2005,121,12,11,22,12,18,11,15,20,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2006,112,12,13,13,23,13,18,10,10,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2007,122,16,14,12,14,23,14,20,9,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2008,173,26,21,16,20,23,26,17,24,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2009,180,23,27,26,18,18,28,23,17,0,0,0,0,0,0,0,0
3543,St. Patrick's Catholic Primary School,Warwick,Primary,Primary,2010,197,21,28,27,25,20,19,30,27,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,1998,313,1,47,39,44,50,44,44,44,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,1999,309,0,41,49,39,45,47,43,45,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2000,319,41,30,38,48,35,41,47,39,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2001,308,28,45,28,38,45,34,45,45,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2002,303,33,42,45,26,38,43,31,45,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2003,290,36,42,40,40,27,34,41,30,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2004,315,36,44,45,41,42,30,37,40,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2005,322,39,42,44,43,44,42,30,38,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2006,323,31,39,46,44,42,47,43,31,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2007,327,35,38,40,45,42,42,42,43,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2008,337,37,45,38,39,49,43,43,43,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2009,353,41,45,45,40,44,51,46,41,0,0,0,0,0,0,0,0
3371,"St. Paul's C.Of E. Primary School, Leamington Spa",Warwick,Primary,Primary,2010,360,41,45,45,45,44,46,51,43,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,1998,395,0,60,62,69,71,70,63,0,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,1999,461,0,60,61,63,68,70,75,64,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2000,447,0,61,61,60,59,66,65,75,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2001,434,0,59,61,60,61,60,68,65,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2002,454,26,60,58,62,61,59,59,69,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2003,448,26,60,60,58,64,61,60,59,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton And Bedworth,Primary,Primary,2004,456,26,60,60,60,59,63,65,63,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton And Bedworth,Primary,Primary,2005,457,27,60,60,60,65,58,63,64,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2006,468,26,60,60,60,65,67,66,64,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2007,463,26,60,60,60,63,63,66,65,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2008,461,27,59,60,60,65,63,63,64,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2009,462,26,60,60,60,63,68,62,63,0,0,0,0,0,0,0,0
3106,"St. Paul's C.Of E. Primary School, Nuneaton",Nuneaton and Bedworth,Primary,Primary,2010,463,27,59,60,59,70,59,68,61,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,1998,108,0,18,22,15,14,16,13,10,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,1999,111,0,16,18,19,15,14,15,14,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2000,112,0,20,17,17,15,16,13,14,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2001,112,0,17,19,16,14,16,16,14,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2002,114,0,19,17,18,16,14,15,15,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2003,113,0,17,19,17,17,15,13,15,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2004,113,0,16,17,19,17,17,14,13,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2005,116,0,23,16,12,17,18,17,13,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2006,112,0,16,22,13,13,18,16,14,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2007,116,0,19,17,23,13,12,18,14,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2008,107,0,15,16,13,18,12,15,18,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2009,108,0,16,16,18,12,18,14,14,0,0,0,0,0,0,0,0
3542,St. Peter's Catholic Primary School,Warwick,Primary,Primary,2010,113,0,20,16,16,19,12,18,12,0,0,0,0,0,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,1998,773,0,0,0,0,0,0,0,0,153,158,156,152,154,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,1999,768,0,0,0,0,0,0,0,0,153,152,158,153,152,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2000,772,0,0,0,0,0,0,0,0,156,151,153,159,153,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2001,777,0,0,0,0,0,0,0,0,160,155,152,152,157,1,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2002,778,0,0,0,0,0,0,0,1,158,158,157,151,153,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2003,780,0,0,0,0,0,0,0,0,157,159,156,157,150,1,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton And Bedworth,Secondary,Secondary,2004,783,0,0,0,0,0,0,0,0,156,158,158,156,155,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton And Bedworth,Secondary,Secondary,2005,788,0,0,0,0,0,0,0,0,156,158,161,156,157,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2006,784,0,0,0,0,0,0,0,0,157,156,157,160,154,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2007,783,0,0,0,0,0,0,0,0,157,158,157,155,156,0,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2008,786,0,0,0,0,0,0,0,0,160,158,157,154,156,1,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2009,798,0,0,0,0,0,0,0,0,160,163,162,158,154,1,0,0
4803,St. Thomas More Catholic School and Technology College,Nuneaton and Bedworth,Secondary,Secondary,2010,800,0,0,0,0,0,0,0,0,158,159,162,163,158,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,1998,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,1999,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2000,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2001,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2002,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2003,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton And Bedworth,Nursery,Nursery,2004,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton And Bedworth,Nursery,Nursery,2005,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2006,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2007,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2008,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2009,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Stockingford Early Years Centre,Nuneaton and Bedworth,Nursery,Nursery,2010,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,1998,341,0,110,125,106,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,1999,367,0,133,106,128,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2000,369,0,125,134,110,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2001,380,0,126,125,129,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2002,386,0,131,129,126,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2003,365,0,106,133,126,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton And Bedworth,Infant,Primary,2004,369,0,129,109,131,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton And Bedworth,Infant,Primary,2005,362,0,123,131,108,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2006,366,0,112,122,132,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2007,314,0,91,108,115,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2008,279,0,85,88,105,1,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2009,269,0,91,90,88,0,0,0,0,0,0,0,0,0,0,0,0
2121,Stockingford Infant School,Nuneaton and Bedworth,Infant,Primary,2010,269,0,87,92,90,0,0,0,0,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,1998,471,0,0,0,0,119,99,107,146,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,1999,454,0,0,0,0,115,127,100,112,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2000,484,0,0,0,0,134,121,127,102,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2001,485,0,0,0,0,108,130,123,124,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2002,491,0,0,0,0,131,109,128,123,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2003,462,0,0,0,0,114,120,102,126,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton And Bedworth,Junior,Primary,2004,463,0,0,0,0,120,112,127,104,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton And Bedworth,Junior,Primary,2005,470,0,0,0,0,123,113,110,124,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2006,408,0,0,0,0,87,115,104,102,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2007,403,0,0,0,0,104,83,114,102,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2008,387,0,0,0,0,97,93,80,117,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2009,353,0,0,0,0,80,97,93,83,0,0,0,0,0,0,0,0
2120,Stockingford Junior School,Nuneaton and Bedworth,Junior,Primary,2010,336,0,0,0,0,73,82,94,87,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,1998,68,0,13,15,16,8,8,8,0,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,1999,91,0,22,13,16,15,9,8,8,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2000,97,0,17,21,12,13,15,9,10,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2001,102,0,18,18,19,13,13,12,9,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2002,122,0,28,17,19,20,13,14,11,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2003,123,0,10,29,17,21,19,13,14,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2004,124,0,17,10,29,16,21,19,12,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2005,124,0,17,15,9,29,17,19,18,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2006,109,0,8,14,15,8,28,17,19,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2007,102,0,14,8,14,16,6,28,16,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2008,100,0,14,14,8,14,16,6,28,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford upon Avon,Primary,Primary,2009,90,0,15,14,15,7,16,17,6,0,0,0,0,0,0,0,0
2049,Stockton Primary School,Stratford on Avon,Primary,Primary,2010,102,0,17,17,13,16,8,15,16,0,0,0,0,0,0,0,0
4002,Stratford-upon-Avon Grammar School for Girls A Specialist College for Language and Science,Stratford upon Avon,Secondary,Secondary,1998,464,0,0,0,0,0,0,0,0,61,60,62,67,67,72,72,3
4002,Stratford-upon-Avon Grammar School for Girls A Specialist College for Language and Science,Stratford upon Avon,Secondary,Secondary,1999,457,0,0,0,0,0,0,0,1,60,60,58,63,68,74,65,8
4002,Stratford-upon-Avon Grammar School for Girls A Specialist College for Language and Science,Stratford upon Avon,Secondary,Secondary,2000,495,0,0,0,0,0,0,0,0,63,63,64,60,65,98,77,5
4002,Stratford-upon-Avon Grammar School for Girls A Specialist College for Language and Science,Stratford upon Avon,Secondary,Secondary,2001,489,0,0,0,0,0,0,0,0,67,62,64,70,58,72,91,5
4002,Stratford-upon-Avon Grammar School for Girls A Specialist College for Language and Science,Stratford upon Avon,Secondary,Secondary,2002,494,0,0,0,0,0,0,0,0,64,67,65,71,71,81,74,1
4002,Stratford-upon-Avon Grammar School for Girls A Specialist College for Language and Science,Stratford upon Avon,Secondary,Secondary,2003,492,0,0,0,0,0,0,0,0,61,65,64,68,71,78,80,5
